,Unnamed: 0,age,age_onset,birthplace,filename,native_language,sex,speakerid,country
358,358,18.0,10.0,"manila, philippines",tagalog1,tagalog,male,359,philippines
359,359,21.0,7.0,"urdaneta, luzon, philippines",tagalog2,tagalog,female,360,philippines
360,360,19.0,1.0,"honiara, guadalcanal, solomon islands",tagalog3,tagalog,female,361,solomon islands
361,361,21.0,7.0,"taishan, guangdong, china",taishan1,taishan,male,362,china
362,362,36.0,13.0,"ping tung, taiwan",taiwanese1,taiwanese,female,363,taiwan
363,363,24.0,17.0,"taipei, taiwan",taiwanese2,taiwanese,female,364,taiwan
364,364,30.0,13.0,"tainan, taiwan",taiwanese3,taiwanese,female,365,taiwan
365,365,45.0,21.0,"kao-hsiung, taiwan",taiwanese4,taiwanese,female,366,taiwan
366,366,39.0,7.0,"colombo, sri lanka",tamil1,tamil,male,367,sri lanka
367,367,29.0,10.0,"kargali, tatarstan, russia",tatar1,tatar,female,368,russia
368,368,31.0,6.0,"kadapa, india",telugu1,telugu,male,369,india
369,369,18.0,6.0,"guntur, andhra pradesh, india",telugu2,telugu,male,370,india
370,370,25.0,10.0,"khon kaen, thailand",thai1,thai,female,371,thailand
371,371,20.0,10.0,"chiang mai, thailand",thai2,thai,male,372,thailand
372,372,22.0,4.0,"bangkok, thailand",thai3,thai,male,373,thailand
373,373,26.0,13.0,"lhasa, tibet",tibetan1,tibetan,female,374,tibet
374,374,41.0,35.0,"khamba, tibet",tibetan2,tibetan,female,375,tibet
375,375,20.0,7.0,"mysore, india",tibetan3,tibetan,female,376,india
376,376,25.0,17.0,"adigrat, ethiopia",tigrigna1,tigrigna,female,377,ethiopia
377,377,23.0,20.0,"asmara, eritrea",tigrigna2,tigrigna,female,378,eritrea
378,378,44.0,7.0,"asmara, eritrea",tigrigna3,tigrigna,male,379,eritrea
379,379,38.0,4.0,"madang, madang province, papua new guinea",tok,tok,male,380,papua new guinea
380,380,27.0,26.0,"bingol, turkey",turkish1,turkish,female,381,turkey
381,381,24.0,16.0,"ankara, turkey",turkish2,turkish,male,382,turkey
382,382,27.0,12.0,"adana, turkey",turkish3,turkish,male,383,turkey
383,383,20.0,14.0,"kayseri, turkey",turkish4,turkish,male,384,turkey
384,384,30.0,11.0,"istanbul, turkey",turkish5,turkish,female,385,turkey
385,385,19.0,14.0,"istanbul, turkey",turkish6,turkish,male,386,turkey
386,386,19.0,13.0,"izmir, turkey",turkish7,turkish,male,387,turkey
387,387,25.0,12.0,"kumasi, ghana",twi1,twi,female,388,ghana
388,388,33.0,6.0,"ajumako, ghana",twi2,twi,male,389,ghana
389,389,22.0,18.0,"karachi, pakistan",urdu1,urdu,male,390,pakistan
390,390,48.0,6.0,"sialkot, pakistan",urdu2,urdu,female,391,pakistan
391,391,46.0,45.0,"urumqi, xin jiang, china",uyghur1,uyghur,female,392,china
392,392,39.0,39.0,"samarkand, uzbekistan",uzbek1,uzbek,female,393,uzbekistan
393,393,35.0,28.0,"kabul, afghanistan",uzbek2,uzbek,female,394,afghanistan
394,394,29.0,12.0,"can tho, vietnam",vietnamese1,vietnamese,male,395,vietnam
395,395,29.0,25.0,"ho chi minh city, vietnam",vietnamese2,vietnamese,male,396,vietnam
396,396,28.0,9.0,"vinh long, vietnam",vietnamese3,vietnamese,female,397,vietnam
397,397,25.0,15.0,"hanoi, vietnam",vietnamese4,vietnamese,female,398,vietnam
398,398,34.0,31.0,"cam ranh, vietnam",vietnamese5,vietnamese,male,399,vietnam
399,399,41.0,12.0,"ho chi minh city, vietnam",vietnamese6,vietnamese,male,400,vietnam
400,400,29.0,18.0,"hue, vietnam",vietnamese7,vietnamese,female,401,vietnam
401,401,21.0,12.0,"dakar, senegal",wolof1,wolof,male,402,senegal
402,402,37.0,11.0,"dakar, senegal",wolof2,wolof,male,403,senegal
403,403,60.0,8.0,"st. etienne, france",yiddish1,yiddish,male,404,france
404,404,78.0,6.0,"winnipeg, manitoba, canada",yiddish2,yiddish,female,405,canada
405,405,24.0,14.0,"bulawayo, zimbabwe",zulu1,zulu,female,406,zimbabwe
406,406,57.0,0.0,"windsor, ontario, canada",english105,english,male,407,canada
407,407,39.0,0.0,"los angeles, california, usa",english106,english,female,408,usa
408,408,30.0,4.0,"mosta, malta",maltese1,maltese,female,409,malta
409,409,18.0,10.0,"maracaibo, zulia, venezuela",spanish29,spanish,male,410,venezuela
410,410,33.0,9.0,"rishon, israel",hebrew6,hebrew,female,411,israel
411,411,21.0,11.0,"lamentin, martinique",french9,french,male,412,martinique
412,412,22.0,12.0,"bamako, mali",bambara3,bambara,male,413,mali
413,413,20.0,20.0,"cotonou, benin",yoruba1,yoruba,male,414,benin
414,414,39.0,33.0,"rumbek, boherat, sudan",dinka1,dinka,male,415,sudan
415,415,19.0,0.0,"chicago, illinois, usa",english107,english,male,416,usa
416,416,25.0,11.0,"chamiancy, vilejka, belarus",belarusan1,belarusan,male,417,belarus
417,417,43.0,4.0,"pretoria, transvaal, south africa",afrikaans3,afrikaans,male,418,south africa
418,418,21.0,0.0,"strabane, northern ireland, uk",english108,english,male,419,uk
419,419,26.0,0.0,"concord, new hampshire, usa",english109,english,female,420,usa
420,420,21.0,0.0,"great yarmouth, norfolk, uk",english110,english,male,421,uk
421,421,21.0,11.0,"reykjavik, iceland",icelandic1,icelandic,male,422,iceland
422,422,25.0,3.0,"karachi, sind, pakistan",urdu3,urdu,male,423,pakistan
423,423,26.0,8.0,"karachi, pakistan",sindhi1,sindhi,male,424,pakistan
424,424,25.0,5.0,"jammu, kashmir, india",poonchi1,poonchi,male,425,india
425,425,21.0,0.0,"bombay, india",english111,english,male,426,india
426,426,21.0,0.0,"st. thomas, us virgin islands",english112,english,male,427,us virgin islands
427,427,47.0,11.0,"amman, jordan",arabic14,arabic,male,428,jordan
428,428,35.0,4.0,"madras, tamil nadu, india",tamil2,tamil,female,429,india
429,429,29.0,12.0,"jingmen, hubei, china",mandarin8,mandarin,male,430,china
430,430,26.0,5.0,"freetown, sierra leone",krio2,krio,male,431,sierra leone
431,431,38.0,14.0,"lamotrek island, federated states of micronesia",lamotrekese1,lamotrekese,male,432,federated states of micronesia
432,432,34.0,14.0,"yap island, federated states of micronesia",yapese1,yapese,female,433,federated states of micronesia
433,433,42.0,40.0,"baku, azerbaijan",azerbaijani2,azerbaijani,female,434,azerbaijan
434,434,44.0,7.0,"tehran, iran",armenian2,armenian,female,435,iran
435,435,35.0,5.0,"harbel, liberia",mende1,mende,male,436,liberia
436,436,40.0,33.0,"qayrawan, tunisia",arabic15,arabic,male,437,tunisia
437,437,38.0,6.0,"hyderabad, andhra pradesh, india",konkani1,konkani,female,438,india
438,438,31.0,0.0,"wrexham, wales, uk",english113,english,male,439,uk
439,439,52.0,25.0,"vicenza, veneto, italy",italian5,italian,male,440,italy
440,440,18.0,5.0,"buenos aires, argentina",spanish30,spanish,male,441,argentina
441,441,38.0,0.0,"birmingham 2, alabama, usa",english114,english,female,442,usa
442,442,31.0,0.0,"st. albans, hertfordshire, uk",english115,english,male,443,uk
443,443,56.0,0.0,"atlanta, georgia, usa",english116,english,male,444,usa
444,444,60.0,0.0,"elmore, alabama, usa",english117,english,female,445,usa
445,445,19.0,0.0,"akron, ohio, usa",english118,english,male,446,usa
446,446,69.0,12.0,"ninh binh, vietnam",vietnamese8,vietnamese,male,447,vietnam
447,447,23.0,7.0,"songkhla, thailand",thai4,thai,female,448,thailand
448,448,31.0,7.0,"guayaquil, ecuador",spanish31,spanish,female,449,ecuador
449,449,26.0,22.0,"santa cruz, bolivia",spanish32,spanish,male,450,bolivia
450,450,38.0,12.0,"shanghai, china",mandarin9,mandarin,male,451,china
451,451,39.0,13.0,"seoul, south korea",korean8,korean,female,452,south korea
452,452,45.0,10.0,"tehran, iran",farsi10,farsi,female,453,iran
453,453,18.0,13.0,"goteborg, sweden",swedish5,swedish,male,454,sweden
454,454,32.0,0.0,"saskatoon, saskatchewan, canada",english119,english,female,455,canada
455,455,65.0,0.0,"saskatoon, saskatchewan, canada",english120,english,male,456,canada
456,456,37.0,15.0,"kuningan, indonesia",sundanese1,sundanese,female,457,indonesia
457,457,44.0,35.0,"tirana, albania",albanian3,albanian,male,458,albania
458,458,34.0,32.0,"vilnius, lithuania",lithuanian2,lithuanian,female,459,lithuania
459,459,62.0,53.0,"st. petersburg, russia",russian12,russian,male,460,russia
460,460,25.0,8.0,"colombo, sri lanka",sinhalese3,sinhalese,female,461,sri lanka
461,461,25.0,5.0,"hong kong, china",cantonese6,cantonese,male,462,china
462,462,41.0,36.0,"akhmeta, republic of georgia",georgian2,georgian,female,463,republic of georgia
463,463,19.0,16.0,"new orleans, louisiana, usa",kikongo1,kikongo,male,464,usa
464,464,21.0,0.0,"waconia, minnesota, usa",english121,english,male,465,usa
465,465,48.0,5.0,"nairobi, kenya",kikuyu1,kikuyu,male,466,kenya
466,466,18.0,15.0,"caracas, venezuela",spanish33,spanish,male,467,venezuela
467,467,20.0,0.0,"kuala lumpur, malaysia",english122,english,female,468,malaysia
468,468,28.0,0.0,"riverside, california, usa",english123,english,female,469,usa
469,469,48.0,7.0,"san fernando, la union, philippines",tagalog4,tagalog,female,470,philippines
470,470,22.0,16.0,"meknes, morocco",arabic16,arabic,male,471,morocco
471,471,26.0,10.0,"moscow, russia",russian13,russian,male,472,russia
472,472,32.0,15.0,"naples, italy",italian6,italian,female,473,italy
473,473,34.0,12.0,"taejon, south korea",korean9,korean,male,474,south korea
474,474,35.0,5.0,"bargarh, orissa, india",oriya1,oriya,male,475,india
475,475,28.0,11.0,"cartagena, spain",spanish34,spanish,male,476,spain
476,476,81.0,16.0,"unije, croatia",croatian1,croatian,female,477,croatia
477,477,37.0,17.0,"sivas, turkey",turkish8,turkish,male,478,turkey
478,478,28.0,17.0,"mexico city, mexico",spanish35,spanish,male,479,mexico
479,479,38.0,0.0,"brooklyn, new york, usa",english124,english,male,480,usa
480,480,27.0,15.0,"tainan, taiwan",taiwanese5,taiwanese,male,481,taiwan
481,481,22.0,9.0,"ozarow maz, poland",polish5,polish,male,482,poland
482,482,34.0,13.0,"kwangju, south korea",korean10,korean,male,483,south korea
483,483,33.0,5.0,"maseno, kenya",luo2,luo,female,484,kenya
484,484,28.0,0.0,"st. george, queensland, australia",english125,english,male,485,australia
485,485,25.0,12.0,"tokyo, japan",japanese8,japanese,male,486,japan
486,486,34.0,0.0,"cincinnati, ohio, usa",english126,english,female,487,usa
487,487,31.0,7.0,"kalamare, botswana",tswana1,tswana,male,488,botswana
488,488,39.0,0.0,"new britain, connecticut, usa",english127,english,male,489,usa
489,489,20.0,0.0,"miami, florida, usa",english128,english,female,490,usa
490,490,19.0,3.0,"beijing, china",mandarin10,mandarin,male,491,china
491,491,25.0,0.0,"blackpool, lancashire, uk",english129,english,male,492,uk
492,492,21.0,10.0,"eischoll, switzerland",swiss,swiss,male,493,switzerland
493,493,31.0,4.0,"hong kong, china",cantonese7,cantonese,male,494,china
494,494,40.0,7.0,"sao paulo, brazil",portuguese11,portuguese,female,495,brazil
495,495,32.0,0.0,"port elizabeth, south africa",english130,english,male,496,south africa
496,496,23.0,0.0,"west palm beach, florida, usa",english131,english,male,497,usa
497,497,23.0,2.0,"hong kong, china",cantonese8,cantonese,female,498,china
498,498,27.0,25.0,"montevideo, uruguay",spanish36,spanish,male,499,uruguay
499,499,31.0,10.0,"bordeaux, france",french10,french,male,500,france
500,500,20.0,11.0,"berlin, germany",german7,german,male,501,germany
501,501,22.0,7.0,"hong kong, china",cantonese9,cantonese,male,502,china
502,502,18.0,0.0,"toronto, ontario, canada",english132,english,female,503,canada
503,503,36.0,0.0,"norwich, new york, usa",english133,english,female,504,usa
504,504,25.0,3.0,"xiamen, fujian, china",cantonese10,cantonese,female,505,china
505,505,22.0,0.0,"belfast, northern ireland, uk",english134,english,female,506,uk
506,506,22.0,0.0,"orange beach, alabama, usa",english135,english,male,507,usa
507,507,25.0,0.0,"calgary, alberta, canada",english136,english,male,508,canada
508,508,26.0,0.0,"charleston, west virginia, usa",english137,english,male,509,usa
509,509,25.0,0.0,"palmer, alaska, usa",english138,english,female,510,usa
510,510,20.0,0.0,"providence, rhode island, usa",english139,english,male,511,usa
511,511,35.0,15.0,"settat, morocco",arabic17,arabic,male,512,morocco
512,512,36.0,12.0,"lisbon, portugal",portuguese12,portuguese,male,513,portugal
513,513,31.0,11.0,"limoges, france",french11,french,male,514,france
514,514,43.0,0.0,"quezon city, philippines",english140,english,male,515,philippines
515,515,19.0,0.0,"york, uk",english141,english,male,516,uk
516,516,19.0,0.0,"avon, new york, usa",english142,english,male,517,usa
517,517,42.0,0.0,"minneapolis, minnesota, usa",english143,english,male,518,usa
518,518,24.0,0.0,"barneys river, nova scotia, canada",english144,english,male,519,canada
519,519,18.0,9.0,"santa maria, rio grande do sul, brazil",portuguese13,portuguese,male,520,brazil
520,520,18.0,0.0,"bury st. edmunds, uk",english145,english,male,521,uk
521,521,22.0,0.0,"blytheville, arkansas, usa",english146,english,male,522,usa
522,522,40.0,0.0,"merced, california, usa",english147,english,female,523,usa
523,523,19.0,9.0,"montreal, quebec, canada",french12,french,female,524,canada
524,524,31.0,0.0,"sydney, australia",english148,english,male,525,australia
525,525,18.0,0.0,"lawrenceville, georgia, usa",english149,english,male,526,usa
526,526,31.0,0.0,"brownsville, kentucky, usa",english150,english,male,527,usa
527,527,18.0,0.0,"baltimore, maryland, usa",english151,english,male,528,usa
528,528,18.0,0.0,"adelaide, australia",english152,english,male,529,australia
529,529,25.0,7.0,"belgrade, serbia",serbian3,serbian,male,530,serbia
530,530,26.0,10.0,"chennai, india",tamil3,tamil,male,531,india
531,531,25.0,11.0,"istanbul, turkey",turkish9,turkish,male,532,turkey
532,532,35.0,0.0,"brisbane, australia",english153,english,male,533,australia
533,533,28.0,0.0,"glace bay, nova scotia, canada",english154,english,male,534,canada
534,534,35.0,0.0,"oakland, california, usa",english155,english,male,535,usa
535,535,33.0,0.0,"dublin, ireland",english156,english,male,536,ireland
536,536,19.0,6.0,"alkmaar, netherlands",dutch3,dutch,male,537,netherlands
537,537,35.0,0.0,"fort worth, texas, usa",english157,english,male,538,usa
538,538,18.0,6.0,"kuwait city, kuwait",arabic18,arabic,male,539,kuwait
539,539,18.0,0.0,"washington, district of columbia, usa",english158,english,female,540,usa
540,540,18.0,0.0,"ottawa, ontario, canada",english159,english,male,541,canada
541,541,21.0,0.0,"redwood falls, minnesota, usa",english160,english,female,542,usa
542,542,24.0,13.0,"yokohama, japan",japanese9,japanese,male,543,japan
543,543,22.0,3.0,"hong kong, china",cantonese11,cantonese,female,544,china
544,544,25.0,10.0,"bernburg, germany",german8,german,male,545,germany
545,545,75.0,0.0,"wakefield, ohio, usa",english161,english,female,546,usa
546,546,41.0,0.0,"fairview park, ohio, usa",english163,english,male,547,usa
547,547,41.0,0.0,"delaware, ohio, usa",english162,english,female,548,usa
548,548,38.0,0.0,"leeds, uk",english164,english,male,549,uk
549,549,43.0,0.0,"detroit, michigan, usa",english165,english,female,550,usa
550,550,18.0,0.0,"glenside, pennsylvania, usa",english166,english,male,551,usa
551,551,43.0,0.0,"lakeview, michigan, usa",english167,english,male,552,usa
552,552,24.0,8.0,"naples, italy",italian7,italian,male,553,italy
553,553,40.0,0.0,"oceanside, california, usa",english168,english,male,554,usa
554,554,18.0,0.0,"cleveland, mississippi, usa",english169,english,male,555,usa
555,555,50.0,0.0,"belmont, mississippi, usa",english170,english,female,556,usa
556,556,27.0,11.0,"ruse, bulgaria",bulgarian6,bulgarian,male,557,bulgaria
557,557,25.0,8.0,"sao paulo, brazil",portuguese14,portuguese,male,558,brazil
558,558,26.0,14.0,"seoul, south korea",korean11,korean,male,559,south korea
559,559,60.0,45.0,"velky osek, czech republic",czech2,czech,male,560,czech republic
560,560,35.0,10.0,"mostar, bosnia and herzegovina",croatian2,croatian,female,561,bosnia and herzegovina
561,561,23.0,10.0,"lakselv, norway",norwegian4,norwegian,male,562,norway
562,562,21.0,0.0,"st. louis, missouri, usa",english171,english,male,563,usa
563,563,49.0,0.0,"kingston, jamaica",english172,english,male,564,jamaica
564,564,21.0,1.0,"cebu, philippines",cebuano1,cebuano,female,565,philippines
565,565,18.0,13.0,"stara zagora, bulgaria",bulgarian7,bulgarian,male,566,bulgaria
566,566,19.0,0.0,"libertyville, illinois, usa",english173,english,male,567,usa
567,567,30.0,0.0,"kuching, sarawak, malaysia",english174,english,female,568,malaysia
568,568,59.0,8.0,"guangdong province, guangdong, china",teochew1,teochew,female,569,china
569,569,37.0,7.0,"ioannina, greece",greek4,greek,male,570,greece
570,570,31.0,1.0,"bethel, alaska, usa",yupik1,yupik,female,571,usa
571,571,24.0,0.0,"seattle, washington, usa",english175,english,male,572,usa
572,572,18.0,0.0,"elizabeth city, north carolina, usa",english176,english,female,573,usa
573,573,23.0,0.0,"new orleans, louisiana, usa",english177,english,female,574,usa
574,574,50.0,17.0,"tegucigalpa, honduras",spanish37,spanish,female,575,honduras
575,575,53.0,13.0,"tegucigalpa, honduras",spanish38,spanish,male,576,honduras
576,576,59.0,8.0,"erigavo, somalia",somali2,somali,male,577,somalia
577,577,27.0,11.0,"ankara, turkey",turkish10,turkish,male,578,turkey
578,578,47.0,5.0,"accra, ghana",ga1,ga,male,579,ghana
579,579,52.0,15.0,"masaka, uganda",ganda1,ganda,female,580,uganda
580,580,41.0,15.0,"bota, cameroon",ngemba1,ngemba,male,581,cameroon
581,581,62.0,6.0,"ghazi, pakistan",hindko1,hindko,male,582,pakistan
582,582,30.0,0.0,"wilkes-barre, pennsylvania, usa",english178,english,male,583,usa
583,583,57.0,0.0,"huron, south dakota, usa",english179,english,male,584,usa
584,584,20.0,0.0,"newport, rhode island, usa",english180,english,male,585,usa
585,585,68.0,0.0,"new eagle, pennsylvania, usa",english181,english,male,586,usa
586,586,31.0,3.0,"hyderabad, india",hindi2,hindi,male,587,india
587,587,52.0,14.0,"asmara, eritrea",tigrigna4,tigrigna,female,588,eritrea
588,588,43.0,10.0,"bari, italy",italian8,italian,male,589,italy
589,589,50.0,0.0,"troy, new york, usa",english182,english,male,590,usa
590,590,26.0,7.0,"tallinn, estonia",estonian1,estonian,male,591,estonia
591,591,29.0,5.0,"trivandrum, kerala, india",malayalam2,malayalam,female,592,india
592,592,42.0,5.0,"jalandhar, india",hindi3,hindi,male,593,india
593,593,26.0,5.0,"szeged, hungary",hungarian4,hungarian,male,594,hungary
594,594,55.0,0.0,"corriverton, guyana",english183,english,female,595,guyana
595,595,22.0,8.0,"kaunas, lithuania",lithuanian3,lithuanian,female,596,lithuania
596,596,18.0,0.0,"hillsboro, oregon, usa",english184,english,female,597,usa
597,597,24.0,21.0,"mataro, catalonia, spain",catalan2,catalan,male,598,spain
598,598,30.0,5.0,"bulawayo, zimbabwe",shona1,shona,female,599,zimbabwe
599,599,50.0,10.0,"borama, somalia",somali3,somali,female,600,somalia
600,600,37.0,32.0,"tata, morocco",amazigh1,amazigh,male,601,morocco
601,601,20.0,4.0,"macau, china",cantonese12,cantonese,female,602,china
602,602,21.0,2.0,"freetown, sierra leone",mende2,mende,female,603,sierra leone
603,603,38.0,0.0,"oxford, uk",english185,english,male,604,uk
604,604,39.0,0.0,"gadsden, alabama, usa",english186,english,female,605,usa
605,605,42.0,0.0,"algona, iowa, usa",english187,english,female,606,usa
606,606,53.0,13.0,"kao-hsiung, taiwan",mandarin11,mandarin,female,607,taiwan
607,607,31.0,31.0,"sokcho, south korea",korean12,korean,male,608,south korea
608,608,33.0,18.0,"pskov, russia",russian14,russian,male,609,russia
609,609,53.0,16.0,"ahmedabad, india",gujarati4,gujarati,female,610,india
610,610,35.0,0.0,"edinburgh, scotland, uk",english188,english,male,611,uk
611,611,25.0,10.0,"bangkok, thailand",thai5,thai,male,612,thailand
612,612,,,,,,,613,
613,613,20.0,3.0,"pamplona, spain",spanish39,spanish,male,614,spain
614,614,54.0,9.0,"sao paulo, brazil",portuguese15,portuguese,male,615,brazil
615,615,22.0,8.0,"wuppertal, germany",german9,german,male,616,germany
616,616,19.0,0.0,"grand forks, north dakota, usa",english189,english,male,617,usa
617,617,27.0,0.0,"oak park, illinois, usa",english190,english,male,618,usa
618,618,18.0,8.0,"turin, italy",italian9,italian,male,619,italy
619,619,26.0,7.0,"goteborg, sweden",swedish6,swedish,male,620,sweden
620,620,51.0,25.0,"nicosia, cyprus",greek5,greek,male,621,cyprus
621,621,40.0,5.0,"dhaka, bangladesh",bengali5,bengali,female,622,bangladesh
622,622,23.0,1.0,"singapore, singapore",mandarin12,mandarin,male,623,singapore
623,623,29.0,4.0,"jamshedpur, jharkhand, india",bengali6,bengali,male,624,india
624,624,43.0,18.0,"khouribga, morocco",arabic19,arabic,male,625,morocco
625,625,26.0,8.0,"torun, poland",polish6,polish,female,626,poland
626,626,48.0,12.0,"palermo, italy",italian10,italian,male,627,italy
627,627,19.0,12.0,"bordeaux, france",french13,french,male,628,france
628,628,23.0,14.0,"paris, france",french14,french,female,629,france
629,629,21.0,11.0,"sollentuna, sweden",swedish7,swedish,female,630,sweden
630,630,19.0,0.0,"las cruces, new mexico, usa",english191,english,male,631,usa
631,631,25.0,15.0,"porto alegre, brazil",portuguese16,portuguese,male,632,brazil
632,632,32.0,12.0,"sens, france",french15,french,male,633,france
633,633,24.0,23.0,"kocaeli, turkey",turkish11,turkish,female,634,turkey
634,634,24.0,10.0,"darmstadt, germany",german10,german,male,635,germany
635,635,27.0,0.0,"east lansing, michigan, usa",english192,english,female,636,usa
636,636,32.0,0.0,"honolulu, hawaii, usa",english193,english,male,637,usa
637,637,19.0,0.0,"manchester, england, uk",english194,english,male,638,uk
638,638,21.0,0.0,"delavan, wisconsin, usa",english195,english,female,639,usa
639,639,20.0,11.0,"frankfurt, germany",german11,german,female,640,germany
640,640,30.0,18.0,"cagliari, italy",italian11,italian,male,641,italy
641,641,55.0,12.0,"kabul, afghanistan",dari2,dari,male,642,afghanistan
642,642,36.0,12.0,"chtaura, beqa valley, lebanon",arabic20,arabic,male,643,lebanon
643,643,20.0,6.0,"cartago, costa rica",spanish40,spanish,male,644,costa rica
644,644,25.0,6.0,"slovenj gradec, slovenia",slovenian1,slovenian,female,645,slovenia
645,645,40.0,8.0,"tashkent, uzbekistan",uzbek3,uzbek,male,646,uzbekistan
646,646,34.0,12.0,"ayaguz, kazakhstan",russian15,russian,female,647,kazakhstan
647,647,35.0,11.0,"minsk, belarus",russian16,russian,male,648,belarus
648,648,26.0,17.0,"kyiv, ukraine",ukrainian1,ukrainian,male,649,ukraine
649,649,43.0,12.0,"minsk, belarus",belarusan2,belarusan,female,650,belarus
650,650,29.0,14.0,"feldkirch, austria",german12,german,female,651,austria
651,651,54.0,13.0,"eschen, liechtenstein",german13,german,female,652,liechtenstein
652,652,35.0,14.0,"nachod, czech republic",czech3,czech,male,653,czech republic
653,653,50.0,0.0,"suva, fiji",english196,english,female,654,fiji
654,654,35.0,5.0,"savusavu, vanua levu, fiji",fijian1,fijian,male,655,fiji
655,655,39.0,6.0,"suva, fiji",fijian2,fijian,female,656,fiji
656,656,48.0,6.0,"suva, fiji",fijian3,fijian,female,657,fiji
657,657,19.0,7.0,"montreal, quebec, canada",french16,french,female,658,canada
658,658,43.0,5.0,"vatukoula, fiji",rotuman1,rotuman,female,659,fiji
659,659,52.0,7.0,"rotuma, rotuma, fiji",rotuman2,rotuman,male,660,fiji
660,660,44.0,10.0,"split, croatia",croatian3,croatian,female,661,croatia
661,661,22.0,0.0,"iowa city, iowa, usa",english197,english,male,662,usa
662,662,56.0,0.0,"washington, district of columbia, usa",english198,english,male,663,usa
663,663,25.0,0.0,"bay shore, new york, usa",english199,english,male,664,usa
664,664,43.0,12.0,"akranes, iceland",icelandic2,icelandic,female,665,iceland
665,665,,,,,,,666,
666,666,22.0,0.0,"berkeley, california, usa",english200,english,female,667,usa
667,667,26.0,0.0,"warren, michigan, usa",english201,english,female,668,usa
668,668,50.0,10.0,"hawler, kurdistan, iraq",kurdish2,kurdish,male,669,iraq
669,669,46.0,30.0,"beirut, lebanon",arabic21,arabic,female,670,lebanon
670,670,37.0,18.0,"pskov, russia",russian17,russian,male,671,russia
671,671,25.0,20.0,"giresun, turkey",turkish12,turkish,male,672,turkey
672,672,19.0,0.0,"crisfield, maryland, usa",english202,english,male,673,usa
673,673,63.0,0.0,"boston, massachusetts, usa",english203,english,female,674,usa
674,674,30.0,10.0,"vienna, austria",german14,german,female,675,austria
675,675,35.0,11.0,"innsbruck, austria",german15,german,male,676,austria
676,676,42.0,5.0,"tarlac city, philippines",tagalog5,tagalog,female,677,philippines
677,677,53.0,0.0,"chicago, illinois, usa",english204,english,male,678,usa
678,678,45.0,0.0,"blue earth, minnesota, usa",english205,english,female,679,usa
679,679,35.0,0.0,"hucknall, nottinghamshire, england, uk",english206,english,female,680,uk
680,680,38.0,14.0,"bellinzona, switzerland",italian12,italian,female,681,switzerland
681,681,42.0,14.0,"winterthur, switzerland",swiss,swiss,female,682,switzerland
682,682,39.0,14.0,"fribourg, switzerland",french17,french,male,683,switzerland
683,683,23.0,0.0,"wilkes-barre, pennsylvania, usa",english207,english,female,684,usa
684,684,29.0,13.0,"nantou, taiwan",mandarin13,mandarin,male,685,taiwan
685,685,18.0,3.0,"istanbul, turkey",turkish13,turkish,female,686,turkey
686,686,54.0,10.0,"erding, bavaria, germany",bavarian1,bavarian,female,687,germany
687,687,47.0,12.0,"bucharest, romania",romanian5,romanian,female,688,romania
688,688,35.0,12.0,"bucharest, romania",romanian6,romanian,male,689,romania
689,689,47.0,12.0,"bucharest, romania",romanian8,romanian,male,690,romania
690,690,28.0,10.0,"bacau, romania",romanian9,romanian,female,691,romania
691,691,27.0,11.0,"bucharest, romania",romanian10,romanian,female,692,romania
692,692,39.0,14.0,"buzau, romania",romanian11,romanian,male,693,romania
693,693,33.0,11.0,"bucharest, romania",romanian7,romanian,male,694,romania
694,694,46.0,0.0,"washington, dc, usa",english208,english,male,695,usa
695,695,47.0,12.0,"kabul, kandahar, afghanistan",pashto1,pashto,female,696,afghanistan
696,696,41.0,9.0,"oslo, norway",norwegian5,norwegian,female,697,norway
697,697,27.0,11.0,"sukhothai, thailand",thai6,thai,male,698,thailand
698,698,20.0,7.0,"helsinki, finland",finnish3,finnish,female,699,finland
699,699,30.0,9.0,"helsinki, finland",finnish4,finnish,female,700,finland
700,700,22.0,10.0,"helsinki, finland",swedish8,swedish,female,701,finland
701,701,28.0,0.0,"saint johns, antigua and barbuda",english209,english,female,702,antigua and barbuda
702,702,52.0,6.0,"maseru, lesotho",sesotho1,sesotho,female,703,lesotho
703,703,27.0,15.0,"velika plana, serbia",serbian4,serbian,male,704,serbia
704,704,23.0,0.0,"trenton, nova scotia, canada",english210,english,female,705,canada
705,705,25.0,6.0,"bonao, dominican republic",spanish41,spanish,male,706,dominican republic
706,706,29.0,5.0,"katmandu, nepal",newari1,newari,male,707,nepal
707,707,39.0,12.0,"chittagong, bangladesh",chittagonian1,chittagonian,male,708,bangladesh
708,708,54.0,5.0,"noakhali, bangladesh",bengali8,bengali,male,709,bangladesh
709,709,49.0,6.0,"mymensingh, bangladesh",bengali7,bengali,male,710,bangladesh
710,710,54.0,17.0,"sylhet, bangladesh",sylheti1,sylheti,male,711,bangladesh
711,711,80.0,18.0,"bogota, colombia",spanish42,spanish,female,712,colombia
712,712,29.0,6.0,"tbilisi, republic of georgia",georgian3,georgian,male,713,republic of georgia
713,713,43.0,16.0,"santiago-dr, dominican republic",spanish43,spanish,male,714,dominican republic
714,714,47.0,12.0,"santiago-dr, dominican republic",spanish45,spanish,female,715,dominican republic
715,715,37.0,4.0,"la romana, dominican republic",spanish44,spanish,female,716,dominican republic
716,716,33.0,14.0,"santo domingo, dominican republic",spanish46,spanish,male,717,dominican republic
