,Unnamed: 0,age,age_onset,birthplace,filename,native_language,sex,speakerid,country
1314,1314,46.0,0.0,"pasadena, california, usa",english376,english,male,1315,usa
1318,1318,32.0,0.0,"trenton, michigan, usa",english377,english,female,1319,usa
1319,1319,38.0,0.0,"silver spring, maryland, usa",english378,english,female,1320,usa
1320,1320,43.0,0.0,"summit, new jersey, usa",english379,english,male,1321,usa
1322,1322,34.0,0.0,"roanoke, virginia, usa",english380,english,female,1323,usa
1323,1323,85.0,0.0,"pike county, kentucky, usa",english381,english,male,1324,usa
1324,1324,34.0,0.0,"arlington, virginia, usa",english382,english,male,1325,usa
1325,1325,32.0,0.0,"washington, district of columbia, usa",english383,english,female,1326,usa
1326,1326,57.0,0.0,"williamson, west virginia, usa",english384,english,male,1327,usa
1327,1327,77.0,0.0,"mcveigh, kentucky, usa",english385,english,female,1328,usa
1329,1329,56.0,0.0,"los angeles, california, usa",english386,english,female,1330,usa
1330,1330,21.0,0.0,"lancaster, california, usa",english387,english,female,1331,usa
1331,1331,70.0,0.0,"bluefield, west virginia, usa",english388,english,female,1332,usa
1332,1332,71.0,0.0,"aldie, virginia, usa",english389,english,female,1333,usa
1333,1333,74.0,0.0,"milwaukee, wisconsin, usa",english390,english,male,1334,usa
1334,1334,84.0,0.0,"milton, florida, usa",english391,english,female,1335,usa
1335,1335,62.0,0.0,"warrenton, virginia, usa",english392,english,male,1336,usa
1336,1336,58.0,0.0,"washington, district of columbia, usa",english393,english,female,1337,usa
1338,1338,82.0,0.0,"aiken, south carolina, usa",english394,english,female,1339,usa
1339,1339,39.0,0.0,"alexandria, virginia, usa",english395,english,male,1340,usa
1340,1340,48.0,0.0,"orange, virginia, usa",english396,english,female,1341,usa
1341,1341,76.0,0.0,"wadesboro, north carolina, usa",english397,english,female,1342,usa
1342,1342,83.0,0.0,"salisbury, north carolina, usa",english398,english,female,1343,usa
1344,1344,80.0,0.0,"la grange, georgia, usa",english399,english,female,1345,usa
1347,1347,59.0,0.0,"shanklin, isle of wight, uk",english400,english,female,1348,uk
1348,1348,26.0,0.0,"lucerne, switzerland",english401,english,male,1349,switzerland
1349,1349,26.0,0.0,"canberra, australia",english402,english,female,1350,australia
1350,1350,29.0,0.0,"sydney, australia",english403,english,female,1351,australia
1351,1351,29.0,0.0,"windsor, australia",english404,english,male,1352,australia
1352,1352,32.0,0.0,"geelong, australia",english405,english,female,1353,australia
1357,1357,24.0,0.0,"pensacola, florida, usa",english406,english,female,1358,usa
1359,1359,47.0,0.0,"windsor, ontario, canada",english407,english,male,1360,canada
1360,1360,64.0,0.0,"lynwood, california, usa",english408,english,male,1361,usa
1361,1361,60.0,0.0,"maitland, australia",english409,english,female,1362,australia
1362,1362,35.0,0.0,"hamilton, new zealand",english410,english,male,1363,new zealand
1370,1370,26.0,0.0,"washington, district of columbia, usa",english411,english,female,1371,usa
1371,1371,31.0,0.0,"washington, district of columbia, usa",english412,english,female,1372,usa
1372,1372,20.0,0.0,"manchester, england, uk",english413,english,female,1373,uk
1373,1373,30.0,0.0,"woonsocket, rhode island, usa",english414,english,female,1374,usa
1374,1374,32.0,0.0,"woonsocket, rhode island, usa",english415,english,male,1375,usa
1376,1376,34.0,0.0,"sydney, australia",english416,english,male,1377,australia
1379,1379,20.0,0.0,"cardiff, wales, uk",english417,english,female,1380,uk
1383,1383,29.0,0.0,"arlington, virginia",english418,english,male,1384,virginia
1384,1384,27.0,0.0,"youngstown, ohio, usa",english419,english,male,1385,usa
1386,1386,21.0,0.0,"auckland, new zealand",english420,english,male,1387,new zealand
1387,1387,38.0,0.0,"landstuhl, germany",english421,english,male,1388,germany
1389,1389,31.0,0.0,"rochester, new york, usa",english422,english,male,1390,usa
1394,1394,24.0,0.0,"baltimore, maryland, usa",english423,english,female,1395,usa
1408,1408,75.0,0.0,"danville, virginia, usa",english424,english,male,1409,usa
1409,1409,31.0,0.0,"danville, virginia, usa",english425,english,male,1410,usa
1410,1410,30.0,0.0,"florence, south carolina, usa",english426,english,female,1411,usa
1411,1411,68.0,0.0,"hanover, pennsylvania, usa",english427,english,female,1412,usa
1412,1412,55.0,0.0,"kingstree, south carolina, usa",english428,english,female,1413,usa
1415,1415,19.0,0.0,"philadelphia, pennsylvania, usa",english429,english,female,1416,usa
1418,1418,23.0,0.0,"melbourne, australia",english430,english,female,1419,australia
1422,1422,23.0,0.0,"green bay, wisconsin, usa",english431,english,female,1423,usa
1427,1427,22.0,0.0,"dublin, ireland",english432,english,female,1428,ireland
1429,1429,32.0,0.0,"gladwin, michigan, usa",english433,english,female,1430,usa
1468,1468,24.0,0.0,"kansas city, kansas, usa",english434,english,male,1469,usa
1470,1470,20.0,0.0,"palm springs, california, usa",english435,english,female,1471,usa
1474,1474,19.0,0.0,"freeport, the bahamas",english436,english,female,1475,the bahamas
1476,1476,21.0,0.0,"cleveland, ohio, usa",english437,english,male,1477,usa
1491,1491,20.0,0.0,"houston, texas, usa",english438,english,female,1492,usa
1492,1492,18.0,0.0,"richmond, british columbia, canada",english439,english,female,1493,canada
1501,1501,22.0,0.0,"glasgow, scotland, uk",english440,english,female,1502,uk
1523,1523,19.0,0.0,"oquawka, illinois, usa",english441,english,female,1524,usa
1527,1527,23.0,0.0,"salisbury mills, new york, usa",english442,english,male,1528,usa
1529,1529,31.0,0.0,"fort collins, colorado, usa",english443,english,male,1530,usa
1530,1530,24.0,0.0,"anniston, alabama, usa",english444,english,male,1531,usa
1531,1531,60.0,0.0,"san francisco, california, usa",english445,english,male,1532,usa
1532,1532,23.0,0.0,"moorhead, minnesota, usa",english446,english,female,1533,usa
1533,1533,21.0,0.0,"hartford, connecticut, usa",english447,english,male,1534,usa
1535,1535,20.0,0.0,"isle of arran, scotland, uk",english448,english,male,1536,uk
1537,1537,27.0,0.0,"barton, vermont, usa",english449,english,male,1538,usa
1543,1543,26.0,0.0,"windsor, uk",english450,english,male,1544,uk
1545,1545,44.0,0.0,"hazlehurst, georgia, usa",english451,english,male,1546,usa
1546,1546,24.0,0.0,"newcastle, australia",english452,english,male,1547,australia
1547,1547,21.0,0.0,"chicago, illinois, usa",english453,english,female,1548,usa
1549,1549,19.0,0.0,"raleigh, north carolina, usa",english454,english,female,1550,usa
1551,1551,29.0,0.0,"washington, dc, usa",english455,english,female,1552,usa
1553,1553,37.0,0.0,"lancashire, leyland, uk",english456,english,female,1554,uk
1554,1554,43.0,0.0,"syracuse, new york, usa",english457,english,male,1555,usa
1558,1558,22.0,0.0,"reno, nevada, usa",english458,english,female,1559,usa
1559,1559,19.0,0.0,"charlotte, north carolina, usa",english459,english,male,1560,usa
1560,1560,19.0,0.0,"rutland, england, uk",english460,english,female,1561,uk
1562,1562,44.0,0.0,"poughkeepsie, new york, usa",english461,english,female,1563,usa
1563,1563,20.0,0.0,"paducah, kentucky, usa",english462,english,male,1564,usa
1570,1570,53.0,0.0,"brooklyn, new york, usa",english463,english,female,1571,usa
1617,1617,27.0,0.0,"ottawa, ontario, canada",english464,english,male,1618,canada
1634,1634,20.0,0.0,"aylesbury, buckinghamshire, uk",english465,english,male,1635,uk
1636,1636,18.0,0.0,"portland, maine, usa",english466,english,male,1637,usa
1638,1638,23.0,1.0,"pozzuoli, italy",english467,english,male,1639,italy
1639,1639,30.0,0.0,"myrtle beach, south carolina, usa",english468,english,male,1640,usa
1640,1640,22.0,0.0,"knoxville, tennessee, usa",english469,english,male,1641,usa
1641,1641,21.0,0.0,"leighton buzzard, uk",english470,english,male,1642,uk
1647,1647,26.0,0.0,"calgary, alberta, canada",english471,english,female,1648,canada
1648,1648,26.0,0.0,"rota, spain",english472,english,male,1649,spain
1649,1649,20.0,0.0,"nottingham, uk",english473,english,male,1650,uk
1655,1655,33.0,0.0,"rochester, minnesota, usa",english474,english,female,1656,usa
1656,1656,29.0,0.0,"ogden, utah, usa",english475,english,female,1657,usa
1657,1657,64.0,0.0,"manchester, new hampshire, usa",english476,english,female,1658,usa
1658,1658,31.0,0.0,"san diego, california, usa",english477,english,female,1659,usa
1660,1660,19.0,0.0,"sydney, nova scotia, canada",english478,english,male,1661,canada
1663,1663,64.0,0.0,"new york, new york, usa",english479,english,female,1664,usa
1664,1664,58.0,0.0,"winston-salem, north carolina, usa",english480,english,male,1665,usa
1665,1665,88.0,0.0,"stringtown, oklahoma, usa",english481,english,female,1666,usa
1666,1666,74.0,0.0,"yeadon, pennsylvania, usa",english482,english,female,1667,usa
1667,1667,19.0,0.0,"boston, massachusetts, usa",english483,english,male,1668,usa
1671,1671,24.0,0.0,"dublin, ireland",english484,english,male,1672,ireland
1673,1673,20.0,0.0,"cromwell, connecticut, usa",english485,english,male,1674,usa
1682,1682,53.0,0.0,"corentyne, guyana",english486,english,female,1683,guyana
1687,1687,22.0,0.0,"london, uk",english487,english,female,1688,uk
1691,1691,35.0,0.0,"irvine, scotland, uk",english488,english,female,1692,uk
1693,1693,46.0,0.0,"kingston, jamaica",english489,english,female,1694,jamaica
1708,1708,18.0,0.0,"auckland, new zealand",english490,english,male,1709,new zealand
1712,1712,79.0,0.0,"westmoreland, jamaica",english491,english,female,1713,jamaica
1715,1715,22.0,0.0,"omaha, nebraska, usa",english492,english,female,1716,usa
1717,1717,20.0,0.0,"miami, florida, usa",english493,english,male,1718,usa
1718,1718,27.5,0.0,"findlay, ohio, usa",english494,english,male,1719,usa
1719,1719,21.0,0.0,"kirkland, washington, usa",english495,english,male,1720,usa
1723,1723,20.0,0.0,"london, england, uk",english496,english,male,1724,uk
1725,1725,22.0,0.0,"cleveland, ohio, usa",english497,english,male,1726,usa
1726,1726,27.0,0.0,"prince george, british columbia, canada",english498,english,male,1727,canada
1727,1727,21.0,0.0,"st. paul, minnesota, usa",english499,english,female,1728,usa
1732,1732,38.0,0.0,"albury, new south wales, australia",english500,english,male,1733,australia
1733,1733,64.0,0.0,"pittsburgh, pennsylvania, usa",english501,english,female,1734,usa
1734,1734,30.0,0.0,"farmington hills, michigan, usa",english502,english,female,1735,usa
1738,1738,29.0,0.0,"benin city, nigeria",english503,english,female,1739,nigeria
1785,1785,25.0,0.0,"west palm beach, florida, usa",english504,english,male,1786,usa
1797,1797,50.0,0.0,"beirut, lebanon",english505,english,female,1798,lebanon
1798,1798,30.0,0.0,"new orleans, louisiana, usa",english506,english,female,1799,usa
1799,1799,21.0,0.0,"accra, ghana",english507,english,male,1800,ghana
1800,1800,20.0,0.0,"winfield, illinois, usa",english508,english,female,1801,usa
1801,1801,44.0,0.0,"coudersport, pennsylvania, usa",english509,english,female,1802,usa
1802,1802,66.0,0.0,"philadelphia, pennsylvania, usa",english510,english,female,1803,usa
1817,1817,31.0,0.0,"montgomery, alabama, usa",english511,english,female,1818,usa
1818,1818,54.0,0.0,"salina, kansas, usa",english512,english,female,1819,usa
1855,1855,52.0,0.0,"bocas del toro, panama",english513,english,female,1856,panama
1871,1871,57.0,0.0,"youngstown, ohio, usa",english514,english,male,1872,usa
1872,1872,55.0,0.0,"youngstown, ohio, usa",english515,english,female,1873,usa
1874,1874,32.0,0.0,"dripping springs, texas, usa",english516,english,female,1875,usa
1875,1875,33.0,0.0,"colorado springs, colorado, usa",english517,english,male,1876,usa
1877,1877,24.0,0.0,"kells, meath, ireland",english518,english,male,1878,ireland
1881,1881,18.0,1.0,"karachi, pakistan",english519,english,female,1882,pakistan
1883,1883,47.0,0.0,"st. paul, minnesota, usa",english520,english,female,1884,usa
1885,1885,25.0,0.0,"bethesda, maryland, usa",english521,english,female,1886,usa
1886,1886,22.0,0.0,"bethpage, new york, usa",english522,english,female,1887,usa
1887,1887,18.0,0.0,"madison, wisconsin, usa",english523,english,female,1888,usa
1889,1889,19.0,0.0,"downers grove, illinois, usa",english524,english,male,1890,usa
1892,1892,18.0,0.0,"albion, new york, usa",english525,english,female,1893,usa
1894,1894,20.0,0.0,"woodbridge, virginia, usa",english526,english,male,1895,usa
1906,1906,25.0,0.0,"wynnewood, pennsylvania, usa",english527,english,female,1907,usa
1907,1907,52.0,0.0,"green bay, wisconsin, usa",english528,english,female,1908,usa
1924,1924,29.0,0.0,"burlington, vermont, usa",english529,english,female,1925,usa
1925,1925,50.0,0.0,"detroit, michigan, usa",english530,english,female,1926,usa
1927,1927,29.0,0.0,"nokesville, virginia, usa",english531,english,female,1928,usa
1932,1932,23.0,0.0,"bristol, connecticut, usa",english532,english,female,1933,usa
1933,1933,38.0,0.0,"fairfax, virginia, usa",english533,english,female,1934,usa
1950,1950,29.0,0.0,"mineola, new york, usa",english534,english,female,1951,usa
1954,1954,22.0,0.0,"plymouth, massachusetts, usa",english535,english,female,1955,usa
1955,1955,21.0,0.0,"richmond, virginia, usa",english536,english,female,1956,usa
1956,1956,21.0,0.0,"woodbridge, virginia, usa",english537,english,female,1957,usa
1957,1957,20.0,0.0,"lyndhurst, virginia, usa",english538,english,female,1958,usa
1958,1958,19.0,0.0,"orange county, california, usa",english539,english,female,1959,usa
1959,1959,18.0,0.0,"arlington, virginia, usa",english540,english,female,1960,usa
1960,1960,27.0,0.0,"fort lauderdale, florida, usa",english541,english,female,1961,usa
1961,1961,60.0,0.0,"toronto, ontario, canada",english542,english,male,1962,canada
1968,1968,39.0,0.0,"vancouver, british columbia, canada",english543,english,female,1969,canada
1969,1969,31.0,0.0,"hanover, new hampshire, usa",english544,english,male,1970,usa
1994,1994,56.0,0.0,"tangier island, virginia, usa",english545,english,male,1995,usa
1995,1995,43.0,0.0,"tangier island, virginia, usa",english546,english,female,1996,usa
1996,1996,63.0,0.0,"tangier island, virginia, usa",english547,english,male,1997,usa
2002,2002,61.0,0.0,"dublin, ireland",english548,english,male,2003,ireland
2011,2011,19.0,0.0,"exminister, uk",english549,english,female,2012,uk
2027,2027,82.0,0.0,"fredericksburg, virginia, usa",english550,english,male,2028,usa
2028,2028,81.0,0.0,"king george, virginia, usa",english551,english,female,2029,usa
2042,2042,23.0,0.0,"bethesda, maryland, usa",english552,english,female,2043,usa
2045,2045,21.0,0.0,"nashville, tennessee, usa",english553,english,male,2046,usa
2046,2046,22.0,0.0,"hoffman estates, illinois, usa",english554,english,female,2047,usa
2048,2048,90.0,0.0,"brooklyn, new york, usa",english555,english,male,2049,usa
2049,2049,84.0,0.0,"brooklyn, new york, usa",english556,english,female,2050,usa
2052,2052,25.0,2.0,"sharjah, united arab emirates",english557,english,female,2053,united arab emirates
2054,2054,23.0,0.0,"queens, new york, usa",english558,english,male,2055,usa
2055,2055,19.0,0.0,"reston, virginia, usa",english559,english,female,2056,usa
2058,2058,22.0,0.0,"hartford, connecticut, usa",english560,english,female,2059,usa
2059,2059,20.0,0.0,"yorktown, virginia, usa",english561,english,female,2060,usa
2060,2060,30.0,0.0,"florence, south carolina, usa",english562,english,female,2061,usa
2073,2073,32.0,0.0,"manassas, virginia, usa",english563,english,male,2074,usa
2076,2076,52.0,0.0,"casper, wyoming, usa",english564,english,male,2077,usa
2079,2079,27.0,0.0,"portland, oregon, usa",english565,english,female,2080,usa
2080,2080,22.0,0.0,"derby, england, uk",english566,english,male,2081,uk
2100,2100,24.0,0.0,"new york, new york, usa",english567,english,male,2101,usa
2102,2102,86.0,0.0,"quincy, florida, usa",english568,english,female,2103,usa
2103,2103,24.0,0.0,"sydney, australia",english569,english,male,2104,australia
2105,2105,42.0,0.0,"parma, ohio, usa",english570,english,female,2106,usa
2112,2112,39.0,0.0,"washington, dc, usa",english571,english,male,2113,usa
2120,2120,51.0,0.0,"fort worth, texas, usa",english572,english,male,2121,usa
2123,2123,46.0,0.0,"painesville, ohio, usa",english573,english,male,2124,usa
2161,2161,26.0,0.0,"toronto, ontario, canada",english574,english,female,2162,canada
2164,2164,24.0,0.0,"great falls, virginia, usa",english575,english,male,2165,usa
2166,2166,63.0,0.0,"washington, dc, usa",english576,english,female,2167,usa
2169,2169,38.0,0.0,"san leandro, california, usa",english577,english,female,2170,usa
2170,2170,60.0,0.0,"salford, lancashire, uk",english578,english,male,2171,uk
2171,2171,22.0,0.0,"adelaide, australia",english579,english,male,2172,australia
